prolific_id,time_taken,total_approvals,ethnicity,highest_education,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status,stem_quiz_1_answers,stem_quiz_1_score,section_1_num_tab_switches,section_1_time_hidden,info_structure,player_performance,overplacement,overestimation,passing_threshold,ball_origin_estimation,preferred_second_survey,section_5_num_tab_switches,section_5_time_hidden,ball_color,schools_private_independent,schools_private_religious,schools_public_school,schools_homeschool,schools_online_school,schools_charter_school,schools_all_girls_school,schools_all_boys_school,schools_stem_oriented_school,track_decision,experience,preferred_second_survey_explanation,stem_quiz_1_1,quiz_2_1,stem_quiz_1_2,quiz_2_2,stem_quiz_1_3,quiz_2_3,stem_quiz_1_4,quiz_2_4,stem_quiz_1_5,quiz_2_5,stem_quiz_1_6,quiz_2_6,stem_quiz_1_7,quiz_2_7,stem_quiz_1_8,quiz_2_8,stem_quiz_1_9,quiz_2_9,stem_quiz_1_10,quiz_2_10,risk_tolerance_1,risk_tolerance_2,risk_tolerance_3,risk_tolerance_4,risk_tolerance_5,risk_tolerance_6,risk_tolerance_7,risk_tolerance_8,risk_tolerance_9,risk_tolerance_10,risk_tolerance_11,continue_or_quit
614dece04ee1516045ed298d,745.0,1923,White,Graduate degree (MA/MSc/MPhil/other),51,Male,White,United States,United States,United States,English,No,Full-Time,DAACDBDCDB,0.5,0.0,0.0,positive,Fail,75.0,6.0,6.0,Not Sure,Non-STEM Track,0.0,0.0,red,0,1,0,0,0,0,0,0,0,THe STEM questions from the prior sampling were fairly challenging.  Figured I'd take the chance on a different subject ,positive - didn't quite fully understand the box ball drop quiz ,Non-STEM Track,D,D,A,B,A,A,C,C,D,B,B,D,D,A,C,B,D,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
5e428b48902afe117c45d261,685.0,1989,White,Graduate degree (MA/MSc/MPhil/other),41,Male,White,United States,United States,United States,English,No,Full-Time,ACBCACBBDB,0.2,2.0,28.791,positive,Fail,10.0,2.0,4.0,Fail Box,Non-STEM Track,2.0,14.758,red,0,0,1,0,0,0,0,0,0,I didn’t want to do more math problems.,It was fine. Really liked the “match word” part.,Non-STEM Track,A,D,C,B,B,A,C,C,A,B,C,D,B,A,B,B,D,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
669dc0a58f347e772c21aea1,708.0,207,Black/African American,High school diploma/A-levels,21,Female,Black,United States,United States,United States,English,No,Other,ACDCABCACC,0.3,1.0,2.901,negative,Pass,2.0,2.0,0.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,not good at it,aweful. totally unexpected,Non-STEM Track,A,D,C,B,D,A,C,C,A,B,B,A,C,A,A,D,C,C,C,D,C,C,C,C,C,C,R,R,R,R,R,0
5a3012083eff6600016f259c,575.0,285,White,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,DBBDDCDCCB,0.4,0.0,0.0,ground,Pass,30.0,2.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I did not have much confidence in my STEM knowledge.,,Non-STEM Track,D,D,B,B,B,A,D,C,D,B,C,D,D,A,C,B,C,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
669036ec04e2d3a5271a5c9d,1264.0,283,Middle Eastern,Undergraduate degree (BA/BSc/other),43,Female,White,Turkey,United States,United States,English,No,Full-Time,DABCCBBABD,0.2,0.0,0.0,ground,Fail,50.0,4.0,7.0,Fail Box,STEM Track,0.0,0.0,black,1,0,1,0,0,0,0,0,0,Because I enjoy math and I love a challenge to my brain.,"I don't understand the purpose of the experiment necessarily, but I do want to relearn all the algebra that I've forgotten.",STEM Track,D,B,A,B,B,C,C,B,C,D,B,D,B,C,A,C,B,B,D,A,R,R,R,R,R,R,C,C,C,C,C,1
60fe3068239127c9477e476c,1034.0,337,East Asian,High school diploma/A-levels,21,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),AACBBBDCCB,1.0,0.0,0.0,ground,Pass,80.0,7.0,8.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,"STEM major in college, always excelled in the STEM fields",,STEM Track,A,B,A,B,C,C,B,A,B,A,B,D,D,C,C,A,C,D,B,C,R,R,R,R,R,C,C,C,C,C,C,1
66f308db3bb07131500f1697,364.0,11,Mixed,High school diploma/A-levels,23,Female,Asian,United States,United States,United States,English,No,Full-Time,BCBBCBCBBA,0.2,0.0,0.0,negative,Fail,60.0,3.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,0,1,0,0,0,0,0,I’m smarter at questions not involving math & equations.,Good. No feedback.,Non-STEM Track,B,D,C,B,B,A,B,C,C,B,B,D,C,A,B,B,B,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
668472211016cb9f459f4cee,375.0,129,South Asian,High school diploma/A-levels,27,Male,Asian,United States,United States,United States,Punjabi,No,Unemployed (and job seeking),DAACBCAACB,0.4,0.0,0.0,ground,Pass,24.0,3.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I'm not that good at math,none,Non-STEM Track,D,D,A,A,A,A,C,C,B,B,C,D,A,A,A,B,C,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
611316bf2877819a0ec3e0a2,788.0,1729,Latino/Hispanic,High school diploma/A-levels,32,Female,White,United States,United States,United States,English,Yes,Full-Time,DCBBACAADA,0.1,0.0,0.0,positive,Fail,20.0,1.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,I don't love math,No feedback currently,Non-STEM Track,D,D,C,B,B,A,B,C,A,B,C,D,A,A,A,B,D,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
65bfa2967c731d263eb29732,542.0,434,White,High school diploma/A-levels,28,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,DAABDDBBCA,0.3,0.0,0.0,ground,Fail,10.0,2.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,1,0,0,0,Math isn't my strongsuit and the questions in the first part of the quiz were hard.,I struggled quite a bit I think.,Non-STEM Track,D,D,A,B,A,A,B,C,D,B,D,D,B,A,B,B,C,C,A,D,R,R,R,R,R,R,C,C,C,C,C,0
661a574da7be5c13ab451572,713.0,301,White Mexican,Undergraduate degree (BA/BSc/other),45,Female,White,United States,United States,United States,English,No,Part-Time,CCDDBCCBAC,0.1,0.0,0.0,positive,Pass,10.0,2.0,1.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I thought it would be a better chance of winning a bonus,I’ve never really been good at math and looking at the equation. It looks like a foreign language to me I’m pretty much had to take guesses on all of them.,STEM Track,C,C,C,C,D,C,D,C,B,C,C,C,C,C,B,C,A,C,C,C,R,R,C,C,C,C,C,C,C,C,C,1
66c5e8a3e7d09c15312ec9e9,713.0,125,Black/African American,Technical/community college,34,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),ABDCACBACD,0.2,0.0,0.0,negative,Fail,20.0,3.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"After doing the Stem one, and feeling like i got them all wrong, i figured the Non-STEM track had to be easier",good,Non-STEM Track,A,D,B,A,D,A,C,C,A,B,C,D,B,A,A,C,C,C,D,D,R,C,C,C,C,C,C,C,C,C,C,0
6622d9137685d20597e07347,472.0,181,Mixed,Undergraduate degree (BA/BSc/other),23,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,ADBCCABACB,0.3,0.0,0.0,negative,Fail,60.0,5.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,0,1,1,0,0,0,0,I did better on English and History in high school.,It was good! The math was difficult! ,Non-STEM Track,A,D,D,B,B,A,C,C,C,B,A,D,B,A,A,B,C,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
60ce4fceb13609a2c039248e,1574.0,1489,Latino/Hispanic,Undergraduate degree (BA/BSc/other),40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,AACBBBDBBD,0.7,0.0,0.0,negative,Pass,90.0,6.0,1.0,Pass Box,STEM Track,0.0,0.0,red,1,0,1,0,0,0,0,0,0,I knew I could at least answer 1 question correctly for the bonus. The non-STEM track I had no idea what the questions would be.,Tense. I hate timed questionnaires.,STEM Track,A,B,A,B,C,C,B,B,B,A,B,D,D,C,B,,B,,D,C,R,R,C,C,C,C,C,C,C,C,C,1
651ad403421d2fff5bb7df09,1265.0,1345,White,Undergraduate degree (BA/BSc/other),47,Female,White,United States,United States,United States,English,No,Part-Time,DCBCABAAAA,0.1,0.0,0.0,ground,Fail,50.0,5.0,2.0,Pass Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"It only required me to get two questions correct to pass. I'd rather take the chance, as I look at these math problems logically, and can usually narrow down the answer to one or two right ones. There were definitely a couple that were difficult, but the ones with orders of operation were pretty easy. Even the XY coordinate questions weren't bad. I felt like based on the first test I could do OK on the second test.","At first, it felt excruciating, but once I got into it, I kind of enjoyed it. Math can be fun. I suspected we weren't measuring my math skills so much as how I take risks and chances, but I'm not sure.",STEM Track,D,B,C,C,B,C,C,A,A,A,B,D,A,C,A,A,A,B,A,D,R,R,R,R,R,R,R,C,R,C,C,1
62ce6179fe6f8ec7e399cea0,942.0,3097,White,Undergraduate degree (BA/BSc/other),33,Male,White,United States,United States,United States,English,No,Full-Time,DBABDCBCAD,0.2,1.0,0.656,negative,Fail,50.0,4.0,7.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I was not confident in my ability to answer 7 STEM questions correctly,,Non-STEM Track,D,D,B,B,A,A,B,C,D,B,C,D,B,A,C,B,A,C,D,D,R,R,R,R,R,C,C,C,C,C,C,0
66d1561ce0504aa0fbb33ce7,1106.0,60,Black/African American,High school diploma/A-levels,59,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),DBBBABABBC,0.2,0.0,0.0,negative,Pass,30.0,1.0,1.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I didn't ,No,STEM Track,D,A,B,B,B,C,B,B,A,C,B,D,A,B,B,B,B,D,C,B,R,R,R,R,R,R,R,R,R,R,R,1
5e9746fb1eed951eed404015,372.0,5887,Other (please feel free to let us know your ethnicity via email),Undergraduate degree (BA/BSc/other),32,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time,BBCDCCBDAD,0.1,0.0,0.0,positive,Fail,50.0,3.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,0,0,0,0,0,Because I have a better chance at passing with those set of questions.,It was interesting.,Non-STEM Track,B,D,B,B,C,A,D,C,C,B,C,D,B,A,D,B,A,C,D,D,R,R,R,R,R,C,C,C,C,C,C,0
662942298bc71e33a4250e33,580.0,82,White,Undergraduate degree (BA/BSc/other),53,Female,White,United States,United States,United States,English,No,Part-Time,DAACBAABCA,0.3,0.0,0.0,positive,Pass,10.0,1.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,1,1,0,0,0,0,0,0,Because I had no idea how to do the STEM ones.,The STEM part was hard! ,Non-STEM Track,D,D,A,B,A,A,C,C,B,B,A,D,A,A,B,B,C,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
652977232f395d3a7ca54bf9,588.0,176,Latino/Hispanic,High school diploma/A-levels,19,Female,Other,United States,United States,Dominican Republic,English,Yes,Part-Time,BABCBCCCBC,0.3,0.0,0.0,ground,Pass,5.0,3.0,2.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I have forgotten everything about math.,The STEM quiz was terrible for me. I am not very fond of this process. ,Non-STEM Track,B,D,A,B,B,A,C,C,B,B,C,D,C,A,C,B,B,C,C,B,R,R,R,R,C,C,C,C,C,C,C,0
5de32329b5bed7350391666c,397.0,5306,White,Technical/community college,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,BCBBCABBCB,0.3,0.0,0.0,ground,Fail,60.0,6.0,6.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I liked the bonus structure more,"Very pleasant, everything loaded very quickly.  ",Non-STEM Track,B,D,C,B,B,A,B,C,C,B,A,D,B,A,B,B,C,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
66c3b7035a46fdbb0859d0ab,589.0,182,White,Undergraduate degree (BA/BSc/other),67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",DDBCBCABCA,0.2,0.0,0.0,ground,Fail,50.0,1.0,10.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Not confident in my abilities,Very fun and thought provoking,Non-STEM Track,D,D,D,B,B,A,C,C,B,B,C,D,A,A,B,B,C,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
5fbc1e05d509f10a309e796b,1232.0,573,South Asian,Undergraduate degree (BA/BSc/other),24,Female,Asian,United States,United States,Vietnam,Vietnamese,Yes,Full-Time,ABCBBBDCBA,0.7,0.0,0.0,negative,Pass,30.0,4.0,4.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I wanted to challenge myself and see if I was able to do it.,It was fun! I wish I saw the timer as you scroll as well. ,STEM Track,A,B,B,A,C,C,B,B,B,A,B,D,D,C,C,C,B,B,A,C,C,R,C,C,C,R,C,R,R,R,R,1
5dd61dcccaee3e5c8b9141cf,817.0,1966,White,Technical/community college,62,Female,White,United States,United States,United States,English,No,Part-Time,DCACD_____,0.0,0.0,0.0,positive,Fail,35.0,1.0,10.0,Not Sure,Non-STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,"Because I am not a ""math person,"" I am a language person! ","It gave me a greater appreciation for my daughter, who studied applied mathematics in college.",Non-STEM Track,D,D,C,A,A,A,C,C,D,B,,D,,A,,B,,C,,D,R,R,R,R,R,C,C,C,C,C,C,0
666f2488909bc0331b8563e6,1238.0,220,White,Undergraduate degree (BA/BSc/other),25,Female,White,United States,United States,United States,English,Yes,Other,BA_BBBDCCB,0.8,0.0,0.0,positive,Pass,50.0,6.0,6.0,Pass Box,STEM Track,0.0,0.0,black,0,1,0,0,0,0,0,0,0,Because I am good at math,It was good. I wasn't sure if I could use a pen and paper though so I was doing it all in my head. ,STEM Track,B,B,A,D,,C,B,B,B,A,B,B,D,C,C,A,C,C,B,C,R,R,R,R,R,C,C,C,C,C,C,1
6612a67ee493f43db1d23c08,870.0,254,Mixed,Undergraduate degree (BA/BSc/other),26,Male,Mixed,United States,United States,United States,English,No,Full-Time,AABDBDABBC,0.3,0.0,0.0,positive,Pass,50.0,2.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,based on the first quiz I was not confident I would answer many questions correctly,,Non-STEM Track,A,D,A,B,B,A,D,C,B,B,D,D,A,A,B,B,B,C,C,D,R,R,R,R,R,C,C,C,C,C,C,0
66c75d4ae3999dd3a6ebfb2b,859.0,59,White,Technical/community college,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",CCACDDBCCC,0.2,1.0,8.263,ground,Fail,5.0,4.0,5.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,1,1,0,0,0,0,Wanted another or better chance ,Scrambled egg brain but was interesting and different ,STEM Track,C,B,C,A,A,D,C,C,D,C,D,B,B,D,C,B,C,B,C,A,R,C,C,C,C,C,C,C,C,C,C,1
66f345d99f77fd011b0d1e10,1566.0,6,White,Graduate degree (MA/MSc/MPhil/other),24,Female,White,United States,United States,United States,English,No,Full-Time,__________,0.0,0.0,0.0,negative,Fail,40.0,6.0,7.0,Fail Box,STEM Track,0.0,0.0,black,0,0,0,0,0,0,1,0,0,To try my luck,stressed,STEM Track,,,,,,,,,,,,,,,,,,,,,R,R,R,C,C,C,C,C,C,C,C,1
610971868fe9338237d6b193,1385.0,657,East Asian,Undergraduate degree (BA/BSc/other),38,Female,Asian,United States,United States,Philippines,English,DATA_EXPIRED,DATA_EXPIRED,CCBCBBCDBA,0.2,1.0,1.224,positive,Fail,50.0,5.0,6.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I wanted another chance to try and get questions right,I struggled because I haven't done a math problem since I was in school,STEM Track,C,B,C,C,B,B,C,C,B,C,B,D,C,C,D,A,B,D,A,,R,R,R,R,C,C,C,C,C,C,C,1
6598a694e91b332d5e90d9a6,1456.0,73,White,Undergraduate degree (BA/BSc/other),72,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,BCBDABD___,0.2,0.0,0.0,positive,Pass,5.0,1.0,0.0,Pass Box,STEM Track,0.0,0.0,black,0,1,0,0,0,0,0,0,0,Because the prompt stated that to pass and receive the $2 bonus I had to answer at least 0 questions correctly thus the bonus is guaranteed,"These math problems were extremely humbling. I oddly felt sharper the second STEM test, but still developing a headache...",STEM Track,B,B,C,B,B,C,D,D,A,B,B,D,D,C,,A,,C,,A,R,R,R,R,R,C,C,C,C,C,C,1
5c7dcd11f066ff001568e56a,984.0,1385,White,Undergraduate degree (BA/BSc/other),31,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),AACBBBDCCB,1.0,0.0,0.0,negative,Pass,75.0,6.0,6.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I just kinda like doing math problems and I wasn't sure what the other types of problems would be.,Everything went well.,STEM Track,A,B,A,C,C,C,B,C,B,A,B,D,D,C,C,A,C,B,B,C,R,R,R,R,R,C,C,C,C,C,C,1
66ed4ad69a1dfd682aaa0fbd,675.0,3,White,Technical/community college,49,Female,White,United States,United States,United States,English,No,Part-Time,DCBCDCABCA,0.1,0.0,0.0,negative,Fail,50.0,3.0,7.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,1,1,0,0,0,0,To earn a bonus.,I do not like math ,STEM Track,D,A,C,A,B,A,C,B,D,A,C,A,A,D,B,B,C,B,A,A,R,R,R,R,R,R,C,C,C,C,C,1
66c4c510b1e6550705cf95fd,977.0,149,White,Undergraduate degree (BA/BSc/other),23,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),AAABBBDCCA,0.8,0.0,0.0,negative,Pass,70.0,7.0,6.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,1,1,0,0,0,0,"I thought it was interesting, and i wanted to try more.","Good? I thought that last part of asking if i wanted a 50% chance of winning $10, or a guarantee of $10 was funny.",STEM Track,A,B,A,A,A,B,B,C,B,D,B,D,D,B,C,C,C,B,A,B,R,R,C,C,C,C,C,C,C,C,C,1
5b87dd09019cf60001a115b3,422.0,3353,White,Undergraduate degree (BA/BSc/other),29,Male,White,United States,United States,United States,English,Yes,Full-Time,DCDCACCAAA,0.0,1.0,0.328,negative,Fail,20.0,1.0,2.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I figured I'd try to earn the bonus,It made me think about how poor I am at math.,STEM Track,D,C,C,B,D,C,C,B,A,C,C,D,C,C,A,C,A,B,A,B,R,R,R,R,R,C,C,C,C,C,C,1
66f1fcdc934638c50f5bdfc2,897.0,5,Black/African American,Graduate degree (MA/MSc/MPhil/other),48,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED,DABCBB____,0.3,0.0,0.0,negative,Fail,60.0,4.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,1,0,0,0,0,0,1,0,0,"I haven't completed math problems of the kind presented in part I in years, and I feel I need a refresher in order to do well on the STEM track.",It would be helpful to have more time for part I,Non-STEM Track,D,D,A,B,B,A,C,C,B,B,B,D,,A,,B,,C,,D,R,R,R,R,C,C,C,C,C,C,C,0
65fb35ee38c24ea27c017846,607.0,390,Other (please feel free to let us know your ethnicity via email),Technical/community college,43,Female,Mixed,United States,United States,United States,English,No,Other,DCCABABBAB,0.3,0.0,0.0,negative,Pass,30.0,3.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,easier,good,Non-STEM Track,D,D,C,B,C,A,A,C,B,B,A,D,B,A,B,B,A,C,B,D,R,R,R,R,R,R,C,C,C,C,C,0
5bad4be8b712f30001b87947,1392.0,2073,White,High school diploma/A-levels,40,Male,White,United States,United States,United States,English,No,Full-Time,DBDCCAACBB,0.2,0.0,0.0,positive,Pass,0.0,2.0,1.0,Pass Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I got another chance at solving problems. ,Easy instructions.,STEM Track,D,B,B,C,D,D,C,B,C,B,A,B,A,C,C,C,B,,B,,R,R,R,R,C,C,C,C,C,C,C,1
65591ffa6dea856e0bacff84,635.0,657,South East Asian,High school diploma/A-levels,27,Female,Asian,United States,United States,United States,English,No,Other,BCAABBDBCC,0.4,0.0,0.0,ground,Pass,10.0,2.0,2.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I am much better in most subjects that aren't math,"It was cool, I enjoyed this survey a lot more than most to be honest.",Non-STEM Track,B,D,C,B,A,A,A,C,B,B,B,D,D,A,B,B,C,C,C,D,R,R,R,R,R,R,R,R,C,C,C,0
5d321a7348bf98001646aeb2,1326.0,5162,White,High school diploma/A-levels,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",BCBDCCBCAA,0.1,0.0,0.0,ground,Fail,50.0,0.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I am horrible at math and don't remember any of that type math.,It was fine.,Non-STEM Track,B,D,C,B,B,A,D,C,C,B,C,D,B,A,C,B,A,C,A,D,R,R,R,R,R,R,R,C,C,C,C,0
6629a194aff94667d3c1cee5,601.0,831,White,Undergraduate degree (BA/BSc/other),39,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,DABCDBBCCC,0.4,0.0,0.0,positive,Pass,2.0,2.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,0,0,0,0,0,0,0,"I am not good at STEM, and I don't enjoy it.  ",The math questions stressed me out.  ,Non-STEM Track,D,D,A,B,B,A,C,C,D,B,B,D,B,A,C,B,C,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
66c6d6e031937c73ad6848b3,575.0,92,East Asian,Technical/community college,58,Male,Asian,United States,United States,United States,English,No,Full-Time,BACBCBADBB,0.5,0.0,0.0,positive,Pass,1.0,1.0,2.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Because I know I didn't do well on the math questions.,I haven't done math in years and it was completely foreign to me!,Non-STEM Track,B,D,A,B,C,A,B,C,C,B,B,D,A,A,D,B,B,C,B,D,R,R,R,R,R,R,C,C,C,C,C,0
6632e29a99699a0b259f5cdb,204.0,686,White,Undergraduate degree (BA/BSc/other),29,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",BCDACDCACC,0.1,0.0,0.0,positive,Pass,40.0,0.0,1.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I am not good at math,the stem questions were hard,Non-STEM Track,B,D,C,B,D,A,A,C,C,B,D,D,C,A,A,B,C,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
5f6d434b44cd121bbb5179dc,925.0,1824,Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),39,Female,Mixed,United States,United States,United States,English,No,Part-Time,DAACDADABB,0.3,0.0,0.0,ground,Pass,56.0,3.0,3.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,"I enjoy more technical subjects, but not necessarily doing this type of math in my head.",Frustrating but good.,STEM Track,D,B,A,D,A,D,C,A,D,A,A,D,D,C,A,A,B,C,B,C,R,R,R,R,R,C,C,C,C,C,C,1
66cabbb148729ce025dac559,2281.0,27,White,Graduate degree (MA/MSc/MPhil/other),33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,BCBAACADAB,0.1,0.0,0.0,positive,Fail,50.0,3.0,2.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,To get the opportunity to try more questions and gauge my memory.,I am happy to carry out the task it has reminded me some of the mathematics questions.,STEM Track,B,B,C,B,B,B,A,C,A,A,C,B,A,B,D,C,A,C,B,B,R,R,R,R,R,R,R,C,C,C,C,1
66eb689a046e6268ffd125a9,1001.0,9,White,Undergraduate degree (BA/BSc/other),28,Male,White,United States,United States,United States,English,No,Full-Time,CABCBBDBCA,0.5,0.0,0.0,ground,Fail,62.0,4.0,7.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"i didnt feel confident in my stem answers in a short period of time, given more time i would feel confident with the stem questions","i liked it, being out of college for a couple years, my stem skills definitely went lower ",Non-STEM Track,C,D,A,B,B,A,C,C,B,D,B,D,D,A,B,B,C,C,A,C,R,R,R,R,R,C,C,C,C,C,C,0
66798b8a34a8b245d6641de9,978.0,172,Latino/Hispanic,Undergraduate degree (BA/BSc/other),28,Male,Other,United States,United States,United States,Spanish,Yes,Full-Time,__________,0.0,0.0,0.0,positive,Fail,25.0,2.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,It has been a while since I have been to college.,I liked it. It showed me I need to go back and study up my math. ,Non-STEM Track,,D,,B,,A,,C,,B,,A,,A,,C,,C,,B,R,R,R,R,R,R,R,R,R,R,R,0
668d1fa802c28e6b55fd9467,1215.0,162,White,High school diploma/A-levels,23,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),CBABDCCABA,0.1,0.0,0.0,negative,Pass,10.0,1.0,1.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,0,1,0,0,0,0,0,I figured I would have a better chance at getting more questions right ,,Non-STEM Track,C,D,B,B,A,A,B,C,D,B,C,D,C,A,A,B,B,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
